donor_id,first_name,last_name,email,phone,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference
2832,Gavin,Roberts,gavin.roberts@btinternet.com,+441632 960914,"Flat 84J
Katy spring",Sheffield,W0S 7HD,2023-03-11,Telemarkating,Active,Post
2833,Gemma,Anderson,gemma.anderson@yahoo.co.uk,+44(0)28 9018 0416,223 Fisher view,London,WD1Y 1YS,2023-10-15,Direct Mail,Active,Email
2834,Joel,Cox,joel.cox@outlook.com,,58 Wendy grove,London,S76 0XH,2021-07-22,Direct Mail,Active,Email
2835,Gerard,Hill,gerard.hill@outlook.com,+44(0)2074960305,8 Lesley dam,Leeds,G3J 4PJ,2021-12-13,Direct Mail,Active,Email
2836,Margaret,Curtis,margaret.curtis@hotmail.co.uk,,3 Collins crescent,Leeds,W30 1ED,2022-11-13,Direct Mail,Active,Email
2837,Karen,Chapman,karen.chapman@gmail.com,+44114 496 0860,5 Carr parkways,Leeds,SE5 2WQ,2024-12-22,Telemarkating,Lapsed,Post
2838,William,Harrison,william.harrison@yahoo.co.uk,(0121) 4960313,1 Horton lakes,Heatherborough,SM58 5JU,2021-08-19,Event,Active,Phone
2839,Natasha,Brown,natasha.brown@outlook.com,0114 4960519,"Studio 0
Scott roads",Lydiaburgh,E1T 9RL,2024-06-21,Online,Active,Post
2840,Ellie,Clark,ellie.clark,+44(0)289018316,730 Reece terrace,West Leemouth,L7H 5PA,2024-12-30,Direct Mail,Lapsed,Post
2841,Matthew,Shah,matthew.shah@outlook.com,+4429 2018555,08 Marilyn underpass,London,CH9 5LG,2023-08-26,Direct Mail,Active,Email
2842,Patrick,Smith,patrick.smith@hotmail.co.uk,+44(0)292018505,"Studio 35K
Clark keys",Leeds,WN0 5PD,2023-06-15,Online,Lapsed,Email
2843,Katie,Miller,katie.miller@outlook.com,(0131) 496 0847,42 Margaret island,North Shannonfurt,M8 3EX,2022-08-17,Direct Mail,Active,Email
2844,Oliver,Lloyd,oliver.lloyd@hotmail.co.uk,(0151)4960390,688 Damian road,Lake Emilyfort,AB65 7QR,2023-09-22,Event,Active,Email
2845,Leonard,Walker,leonard.walker,+441632 960305,240 Jones corner,Birmingham,W60 3JH,2021-12-18,Online,Active,Phone
2846,Sheila,Walker,sheila.walker@gmail.com,,8 Jasmine walks,Lake Debrafurt,G8K 0YZ,2023-03-13,Direct Mail,Active,Email
2847,Adam,Cox,adam.cox@gmail.com,01514960397,"Studio 92
Williams junctions",Morriston,SG2V 0QW,2023-10-11,Telemarkating,Lapsed,Phone
2848,Glen,Bailey,glen.bailey@btinternet.com,,7 Marcus mission,Lucyfurt,BR5B 6YL,2023-01-30,Online,Active,Email
2849,Lucy,James,lucy.james@outlook.com,(0116) 496 0411,4 Gordon dam,Lowefurt,E0F 5GE,2020-12-03,Online,Active,Email
2850,Leanne,Webb,leanne.webb@yahoo.co.uk,(0113) 496 0902,"Flat 0
Irene points",Debraville,DD3 4UQ,2022-01-23,Direct Mail,Lapsed,Phone
2851,Nigel,Martin,nigel.martin@outlook.com,(0131)4960204,3 Adams neck,Newcastle,E5 4HD,2023-10-12,Telemarkating,Active,Post
2852,Jessica,Knight,jessica.knight@gmail.com,,"Flat 53e
Deborah walks",Port Denisbury,M76 5YP,2021-06-22,Event,Lapsed,Email
2853,Daniel,Dunn,daniel.dunn,(0808) 1570501,"Studio 21E
Roberts divide",West Mohammadmouth,LL20 6XF,2023-01-08,Online,Lapsed,None
2854,Linda,Carr,linda.carr@hotmail.co.uk,+44(0)306 9990541,"Studio 11W
Deborah road",London,S1C 9XX,2022-10-11,Online,Active,Phone
2855,Oliver,Doherty,oliver.doherty@btinternet.com,03069990517,"Flat 34G
Francis island",East Nicola,TQ14 3JU,2020-02-20,Event,Lapsed,Post
2856,Daniel,Hopkins,daniel.hopkins@gmail.com,+441174960068,"Flat 18y
Peter isle",West Sally,AB9 7SB,2024-10-09,Legacy,Lapsed,None
2857,Sam,Todd,sam.todd@hotmail.co.uk,+441632960415,"Flat 12F
Wendy islands",London,HR9 7XD,2020-01-26,Telemarkating,Lapsed,Post
2858,Frederick,Davis,frederick.davis@btinternet.com,+44(0)808 157 0959,"Flat 44
Gardner estate",North Daniel,WR7N 7DH,2023-07-29,Online,Active,Post
2859,Sean,Nolan,sean.nolan@yahoo.co.uk,0121 496 0588,"Studio 1
Jake parkway",London,S1K 3ZY,2024-01-18,Telemarkating,Active,Email
2860,Ashley,Hobbs,ashley.hobbs@hotmail.co.uk,+44(0)113 4960763,"Studio 78
Dominic oval",Port Anne,LD45 3JT,2020-02-16,Direct Mail,Active,Phone
2861,Lisa,Edwards,lisa.edwards@gmail.com,09098790685,"Studio 78h
Mark mountain",South Clarechester,L0 7SY,2024-10-12,Direct Mail,Lapsed,Email
2862,Amanda,Wood,amanda.wood@outlook.com,+441214960554,"Flat 51
Jackson port",Lake Michael,HF86 6IU,2022-06-27,Direct Mail,Active,Phone
2863,Oliver,Stephens,oliver.stephens@btinternet.com,+44(0)191 4960568,55 Walker garden,Deborahport,G0 9UD,2023-08-28,Online,Active,Post
2864,Mark,Andrews,mark.andrews@btinternet.com,+44(0)114 496 0072,5 Marcus crest,North Kylestad,N8 0EY,2020-02-16,Legacy,Active,Email
2865,Chelsea,Morgan,chelsea.morgan@gmail.com,+4428 9018 0344,18 Charlotte flats,Thomasville,DT27 9LS,2023-11-24,Direct Mail,Active,Post
2866,Harriet,Wall,,(0909) 8790932,"Flat 05
George knoll",London,TQ6 4NS,2023-03-07,Event,Active,Email
2867,Adam,Thomson,adam.thomson@outlook.com,,"Flat 46L
Margaret stream",Manchester,ML9 8PH,2022-07-04,Online,Active,Post
2868,Mary,Burgess,mary.burgess,+44(0)116 496 0784,7 Alexander garden,Bristol,CO57 3NS,2020-10-20,Direct Mail,Lapsed,Phone
2869,Joanne,Stewart,joanne.stewart@gmail.com,+443069990399,2 Elizabeth square,London,BN3 7AL,2024-08-04,Direct Mail,Lapsed,Email
2870,Annette,Collins,annette.collins@yahoo.co.uk,0909 8790480,"Studio 0
Bethan crescent",Nottingham,HX6 9NX,2020-07-14,Event,Active,Phone
2871,Martin,Palmer,martin.palmer@yahoo.co.uk,(0909) 8790677,"Studio 9
Norman fields",Bristol,G5 6WA,2021-08-31,Direct Mail,Active,Phone
2872,Louise,Mistry,louise.mistry@gmail.com,01154960909,"Studio 91
Robertson islands",London,G5 7QJ,2024-11-04,Online,Lapsed,Post
2873,Glenn,Smith,glenn.smith@yahoo.co.uk,+44(0)131 4960498,"Studio 23P
Conor knoll",Birmingham,S32 9ZN,2021-01-25,Online,Active,Phone
2874,Holly,Blackburn,holly.blackburn@outlook.com,0151 4960110,0 Morgan plaza,Leeds,CF4 8DZ,2024-08-01,Event,Lapsed,Email
2875,Damian,Hunter,damian.hunter@gmail.com,+441314960319,483 Wood keys,Manchester,DG7 9NB,2024-04-15,Direct Mail,Active,Email
2876,David,Bradley,david.bradley@hotmail.co.uk,+44118 4960569,"Flat 76g
Edwards mews",Manchester,ZE66 7DD,2023-09-06,Online,Active,Post
2877,Sharon,Roberts,sharon.roberts@outlook.com,(0121)4960791,1 Hunt falls,London,B8 4QL,2023-10-09,Online,Active,Email
2878,Kevin,Hodgson,kevin.hodgson@outlook.com,0191 4960730,367 Gibson burg,Ashleyberg,G1 4XX,2021-04-28,Online,Active,Post
2879,Melissa,Wyatt,melissa.wyatt@btinternet.com,(0141) 4960682,"Studio 93
Dale gateway",London,TA7 6FL,2024-07-23,Online,Lapsed,Email
2880,David,Cooke,david.cooke@hotmail.co.uk,,"Studio 4
Davies plains",Smithborough,SS2A 6UB,2023-08-12,Telemarkating,Active,Email
2881,Stanley,Heath,stanley.heath@btinternet.com,,"Flat 88G
Roberts manors",Alexanderhaven,G1C 6NG,2022-08-08,Direct Mail,Active,Email
2882,Hugh,Hargreaves,hugh.hargreaves@gmail.com,(0909) 8790608,"Studio 44
Kathleen green",Liverpool,S8 6NF,2020-07-29,Event,Active,Post
2883,Eileen,King,eileen.king@outlook.com,+44161 4960480,9 Catherine hills,London,N8 7AL,2023-02-08,Event,Active,Post
2884,Joseph,Davies,joseph.davies@hotmail.co.uk,0191 4960608,50 Martyn fords,London,M38 0QG,2021-09-27,Direct Mail,Active,Email
2885,Hazel,Savage,hazel.savage@yahoo.co.uk,01134960950,26 Bradley station,New Robertmouth,B5W 7RP,2021-03-26,Event,Active,Phone
2886,Charlene,Craig,charlene.craig@btinternet.com,+44191 496 0750,"Flat 89
Andrew court",Carlymouth,GU09 7LH,2024-09-06,Event,Active,Email
2887,Albert,Robinson,,+44(0)289018168,"Flat 47
Hughes neck",Jakeport,N35 0NB,2021-06-03,Telemarkating,Active,Post
2888,Catherine,Watson,catherine.watson@btinternet.com,(0118) 496 0196,"Studio 35
Chandler creek",Sheffield,TF6 2FL,2023-01-04,Event,Active,Post
2889,Kieran,Brown,kieran.brown@gmail.com,(0141)4960303,5 Wilson causeway,New Ashleigh,W2 3YQ,2024-03-17,Online,Lapsed,Post
2890,Sian,Clarke,sian.clarke@hotmail.co.uk,+44(0)161 496 0481,5 Evans dam,Manchester,ZE0B 3UD,2024-01-04,Online,Lapsed,Post
2891,Gavin,Clark,gavin.clark@yahoo.co.uk,029 2018109,"Flat 32t
Griffiths islands",Manchester,M6 4PR,2022-12-24,Legacy,Active,Email
2892,Tom,Ball,tom.ball@hotmail.co.uk,(0118)4960229,3 Quinn ford,Bristol,SG03 1UF,2023-08-07,Online,Active,Post
2893,Lorraine,Hicks,lorraine.hicks@yahoo.co.uk,(0191) 496 0110,476 Marsh lakes,South Susanview,S2 9WZ,2021-05-20,Online,Active,Email
2894,Catherine,Edwards,catherine.edwards@outlook.com,+44(0)1632 960 876,96 Evans valley,London,B1G 6XD,2024-02-27,Online,Active,Email
2895,Oliver,Lloyd,oliver.lloyd@yahoo.co.uk,(01632)960939,074 Catherine avenue,Sanderstown,IM33 0YW,2024-08-05,Direct Mail,Active,Phone
2896,Chloe,Yates,chloe.yates@gmail.com,01164960906,4 Nicholls manors,London,MK18 3UN,2021-10-10,Event,Active,Email
2897,Tony,Ward,tony.ward@hotmail.co.uk,0115 496 0051,102 Jenkins island,London,TN05 4RW,2021-11-10,Event,Active,Post
2898,Jodie,Shah,jodie.shah@btinternet.com,+44131 4960149,3 Lewis locks,London,B0W 7DX,2024-09-07,Online,Lapsed,Email
2899,Debra,Patel,debra.patel@btinternet.com,(0151) 496 0046,57 Hill vista,Sheffield,SU96 9KH,2022-11-23,Legacy,Active,Email
2900,Teresa,Day,teresa.day@gmail.com,+44117 4960258,"Studio 90
Price station",North Albert,LD5 6PW,2022-03-01,Direct Mail,Active,Post
2901,Marilyn,Watts,marilyn.watts@btinternet.com,(0116)4960980,398 Rosemary meadows,London,E29 5NX,2022-04-22,Telemarkating,Active,Email
2902,Oliver,Cook,oliver.cook@btinternet.com,+44113 4960788,"Studio 26q
Martin place",Birmingham,B3 6JB,2024-04-29,Online,Active,Post
2903,Sophie,Robinson,sophie.robinson@btinternet.com,+44161 496 0225,799 Ross pass,London,SO0 1RR,2024-11-08,Online,Lapsed,None
2904,Janice,Doherty,janice.doherty@yahoo.co.uk,+44(0)306 9990819,"Studio 20S
Holden springs",Liverpool,E17 4GU,2023-01-21,Telemarkating,Active,Post
2905,Suzanne,Phillips,suzanne.phillips@btinternet.com,0113 496 0439,"Studio 50E
Barber mission",London,G5 6YU,2022-02-17,Online,Active,Email
2906,Edward,Young,edward.young@yahoo.co.uk,+44121 496 0174,"Flat 77s
Kyle island",Smithstad,NG72 9JU,2020-12-25,Online,Active,Email
2907,Shaun,James,shaun.james@yahoo.co.uk,+44(0)1164960808,236 Gemma passage,Hughesland,HX47 6SY,2022-02-28,Event,Active,Email
2908,Glen,Bryan,glen.bryan@hotmail.co.uk,+441184960254,43 Louis estate,Nathanberg,G7F 8GJ,2021-11-28,Event,Lapsed,Email
2909,Kenneth,Price,,+44115 4960285,"Flat 0
Vincent rapid",London,SI77 3JR,2020-02-15,Online,Active,Phone
2910,Ryan,Davies,ryan.davies@outlook.com,+441632 960212,"Studio 67
Lawrence walks",London,PH2H 0AN,2024-07-07,Direct Mail,Lapsed,Post
2911,Mohammed,Miah,mohammed.miah@gmail.com,+44(0)292018083,"Studio 05G
Ann wells",London,CR75 6EZ,2023-11-14,Event,Active,Post
2912,Sandra,Woods,sandra.woods@gmail.com,+442074960251,25 Humphreys valleys,Carolemouth,N5A 2JS,2023-03-05,Online,Active,Email
2913,Jean,Hill,jean.hill@yahoo.co.uk,(0118) 496 0210,5 Kate circles,Newcastle,L1U 6PJ,2023-02-07,Telemarkating,Active,Post
2914,Donna,Palmer,donna.palmer@yahoo.co.uk,,"Flat 79S
Karl branch",Nottingham,S06 9YE,2024-08-27,Legacy,Lapsed,Email
2915,Sam,Shaw,sam.shaw@outlook.com,+44(0)808 157 0247,"Studio 59
Teresa throughway",Nottingham,JJ68 9VQ,2023-02-07,Event,Active,None
2916,Marie,Francis,marie.francis@outlook.com,,"Studio 5
Smith estates",Leeds,JA87 3IE,2024-09-20,Event,Lapsed,Email
2917,Ben,Browne,ben.browne@yahoo.co.uk,+44131 496 0759,1 Smith canyon,Birmingham,N57 4YT,2024-06-02,Online,Active,Post
2918,Julie,Daly,julie.daly@yahoo.co.uk,,"Flat 60d
Sylvia junction",Dianamouth,G10 5XX,2024-04-20,Direct Mail,Active,Post
2919,Marc,Norton,marc.norton@outlook.com,+44808 1570787,3 Gallagher coves,West Antony,N6 2HN,2022-05-21,Direct Mail,Active,Email
2920,Graham,Lawrence,graham.lawrence@hotmail.co.uk,,2 Butcher trace,London,B9D 7PT,2024-09-21,Telemarkating,Lapsed,Phone
2921,Tony,Roberts,tony.roberts@yahoo.co.uk,+441144960057,"Flat 57A
Webb isle",South Georgiaville,DT5M 2PA,2021-04-03,Telemarkating,Lapsed,Post
2922,Lucy,Carter,lucy.carter,01314960859,644 Curtis corner,Nicoleton,SO2B 2JU,2022-01-12,Online,Active,Email
2923,Jessica,Simpson,jessica.simpson@yahoo.co.uk,0191 4960641,"Flat 29u
Mary circles",London,B47 8YL,2024-08-03,Event,Active,Post
2924,Scott,Fox,scott.fox@outlook.com,029 2018 0112,336 Gemma overpass,Birmingham,L81 4BJ,2022-06-29,Event,Active,Email
2925,Josh,Khan,josh.khan@yahoo.co.uk,+441414960008,619 Jones squares,Manchester,E27 9JJ,2022-07-28,Event,Active,Email
2926,Stephen,Boyle,stephen.boyle@hotmail.co.uk,0191 498 0445,"Studio 65E
Owen pike",London,N3H 3RE,2024-09-05,Online,Active,Post
2927,Wendy,Harris,wendy.harris@outlook.com,+44(0)909 879 0911,3 Lynne summit,Lawrencefort,PE75 1ET,2022-07-03,Direct Mail,Active,Email
2928,Melanie,Lawrence,melanie.lawrence@gmail.com,,904 Charlotte inlet,London,OL6V 4YL,2020-08-28,Telemarkating,Active,Email
2929,Linda,Reid,linda.reid@outlook.com,(0808)1570528,"Studio 49
Bishop village",South Anna,N3C 0JQ,2024-08-23,Legacy,Lapsed,Email
2930,Jayne,Morgan,jayne.morgan@hotmail.co.uk,+44(0)1632 960135,1 Thomas groves,Leeds,W9C 1SS,2022-12-26,Event,Active,None
2931,Gregory,Clark,gregory.clark@outlook.com,+44808 157 0724,"Flat 06
Jasmine shoal",Tomtown,E4G 2QY,2024-06-11,Direct Mail,Lapsed,Post
2932,Nathan,Jones,nathan.jones@gmail.com,(0141) 4960633,304 Leon cape,Manchester,M7 2XN,2021-07-18,Legacy,Active,None
2933,Tom,Carter,tom.carter@hotmail.co.uk,+441174960103,"Flat 31d
Wright junctions",London,SL6X 0PU,2021-01-06,Online,Active,Email
2934,Jonathan,Howells,jonathan.howells,+44(0)29 2018420,"Flat 16F
Davidson village",Leeds,G4 4NR,2022-07-25,Telemarkating,Active,Email
2935,Lindsey,Parry,lindsey.parry@gmail.com,(0909)8790542,468 Lee falls,Manchester,ZE45 0RJ,2020-08-02,Online,Active,None
2936,George,Randall,george.randall@yahoo.co.uk,,"Flat 91
Susan light",Kathleenport,WX57 0BR,2023-02-17,Direct Mail,Active,Email
2937,Leigh,Cooper,leigh.cooper@outlook.com,+44131 496 0204,6 Wright radial,South Samuelfurt,M0W 3SJ,2024-11-01,Telemarkating,Lapsed,Email
2938,Kelly,Dennis,kelly.dennis@btinternet.com,0118 496 0951,8 Antony forest,Bristol,GY7W 2AB,2020-03-25,Online,Active,Email
2939,Louis,Harrison,louis.harrison@btinternet.com,+44(0)8081570091,42 Warren shore,London,W0 0XL,2023-08-17,Telemarkating,Active,Email
2940,Denis,Holt,denis.holt@gmail.com,,28 Chelsea mission,Port Geraldinefurt,LN07 7JT,2024-09-05,Direct Mail,Lapsed,Post
2941,Hilary,Short,hilary.short@hotmail.co.uk,0116 4960536,"Studio 79c
Smith parks",London,N67 2WS,2024-10-11,Online,Lapsed,Email
2942,Eric,Warren,eric.warren@yahoo.co.uk,+44306 9990891,784 Richards brook,Daleborough,E9 8GA,2023-09-18,Online,Active,Email
2943,Robert,Edwards,robert.edwards@gmail.com,,1 Lorraine land,Newcastle,EC8B 3RD,2023-06-05,Legacy,Active,Email
2944,Robin,Davies,robin.davies@btinternet.com,0292018603,"Studio 32
Zoe estates",Bristol,HA6 4BT,2024-05-31,Direct Mail,Lapsed,Post
2945,Donald,Howard,donald.howard@hotmail.co.uk,,88 Jones manors,Newcastle,S7D 1UX,2023-01-14,Telemarkating,Active,Email
2946,Mohamed,Morgan,mohamed.morgan@gmail.com,+44121 4960127,"Studio 92
Clark circles",Leeds,TS1 3EE,2023-04-06,Event,Lapsed,Email
2947,Howard,Wilkinson,howard.wilkinson@gmail.com,+44(0)29 2018490,50 Louis vista,London,BR06 1YR,2021-03-31,Online,Active,Email
2948,Lawrence,Bennett,lawrence.bennett@hotmail.co.uk,+44808 157 0276,"Flat 70P
Kemp roads",West Carl,E73 5ZZ,2024-12-21,Online,Lapsed,Email
2949,Leonard,Evans,leonard.evans@outlook.com,0808 1570876,61 Foster lodge,Waynemouth,L9F 5SP,2024-10-29,Online,Lapsed,Post
2950,Roy,Spencer,roy.spencer@hotmail.co.uk,029 2018 0117,4 Nicholson mountain,Birmingham,N6 8UU,2021-09-14,Legacy,Active,Phone
2951,Leah,Williams,leah.williams@outlook.com,(0808)1570948,610 Ian greens,London,LS0 3ZA,2024-03-05,Direct Mail,Lapsed,Post
2952,Anna,Wilson,anna.wilson@hotmail.co.uk,0141 4960333,"Studio 23
Howard forest",Cookfurt,L9F 5US,2021-08-18,Online,Active,Email
2953,Paige,Smith,paige.smith@outlook.com,01914960152,"Studio 2
Cook knoll",Manchester,E6B 8ZN,2023-10-20,Direct Mail,Active,Post
2954,Declan,Murphy,declan.murphy@gmail.com,+44(0)151 4960831,97 Melanie corner,Leeds,XR54 0ST,2020-07-30,Direct Mail,Active,Post
2955,Hollie,Brown,hollie.brown@yahoo.co.uk,(029) 2018961,0 Gray hollow,Manchester,G5T 2UN,2022-06-09,Event,Active,Email
2956,Joe,Brooks,joe.brooks,+44116 4960899,53 Joshua brook,Birmingham,DH52 3TW,2024-11-01,Direct Mail,Lapsed,Email
2957,Timothy,Cooper,,+4420 7496 0410,"Flat 1
Harvey cliff",Bristol,GY56 9HN,2021-01-01,Event,Active,Phone
2958,Georgina,Edwards,georgina.edwards@btinternet.com,+4428 9018 0214,"Flat 1
Peacock corner",London,B02 4LX,2022-06-25,Online,Active,Phone
2959,Joe,Nicholson,joe.nicholson@yahoo.co.uk,(0161)4960551,45 Lawrence mountain,Williamsside,L92 1YH,2023-08-26,Direct Mail,Lapsed,Email
2960,Connor,Ali,connor.ali@outlook.com,+44(0)116 4960060,48 Amelia land,Leeds,W0 2UG,2021-05-15,Event,Active,Email
2961,Roger,King,roger.king@btinternet.com,0151 496 0975,"Flat 80H
Johnston island",Shaneside,L5 5FY,2024-09-19,Direct Mail,Lapsed,Email
2962,Max,Green,max.green@hotmail.co.uk,+441214960216,280 Lee stream,Manchester,GY4B 6FD,2023-02-06,Telemarkating,Active,Phone
2963,Natasha,Osborne,natasha.osborne@btinternet.com,+44(0)113 496 0361,1 Wyatt brook,Nottingham,SR50 7XY,2023-12-04,Event,Active,Post
2964,Hazel,Ahmed,hazel.ahmed@btinternet.com,+441514960800,"Flat 08u
Hodgson alley",East Nigel,LL0 2HA,2023-01-08,Online,Active,Email
2965,Jacqueline,Powell,jacqueline.powell@hotmail.co.uk,0115 4960328,"Studio 61
Maurice parkways",Jennaville,B2 5DQ,2021-12-23,Telemarkating,Active,Email
2966,Joseph,McLean,joseph.mclean@outlook.com,(020)74960786,"Flat 2
Hurst plain",Birmingham,CH65 2PH,2024-04-16,Direct Mail,Lapsed,Post
2967,Gail,Davis,gail.davis@outlook.com,+44118 4960314,908 Irene cove,London,SS6R 0WR,2023-07-18,Online,Active,Email
2968,Ronald,Thomas,ronald.thomas@hotmail.co.uk,+44(0)116 4960782,18 Newman turnpike,Birmingham,WC5 9JY,2020-08-22,Event,Active,Email
2969,Maria,Parker,,+44(0)1214960335,"Studio 1
Gareth center",Sheffield,B2 5DJ,2024-10-02,Online,Lapsed,Email
2970,Eileen,French,eileen.french@gmail.com,0114 496 0793,884 Williams valley,Bristol,S54 6PU,2022-01-18,Telemarkating,Active,Post
2971,Bernard,Evans,bernard.evans@gmail.com,(028)9018470,"Flat 30
Harris land",Alihaven,G89 3WG,2022-09-30,Direct Mail,Active,Email
2972,Jane,Murray,jane.murray@gmail.com,+44(0)151 496 0608,"Flat 69
Francis fall",North Beth,KY0V 1BN,2024-04-23,Event,Lapsed,Email
2973,Roger,Hanson,roger.hanson@gmail.com,01632 960219,671 Talbot extensions,London,E8S 8HY,2023-06-30,Online,Active,None
2974,Geraldine,Roberts,geraldine.roberts@gmail.com,+44(0)808 1570638,81 Josephine extensions,New Declan,NR78 8FB,2021-07-09,Event,Active,Email
2975,Luke,Pearce,luke.pearce@outlook.com,+4428 9018 0744,1 Johnson circle,North Alison,LL2 6EH,2024-07-01,Event,Lapsed,Post
2976,Terence,Lees,terence.lees,0115 4960892,"Flat 3
Jenkins parks",London,NG34 6AO,2023-02-07,Telemarkating,Active,Email
2977,Duncan,Brooks,duncan.brooks,,63 Frances burg,Newcastle,N3S 9XX,2022-05-08,Online,Active,None
2978,Denis,Kelly,denis.kelly@gmail.com,(0113) 4960513,"Studio 2
Ian track",Sheffield,LS51 8RR,2022-12-19,Event,Active,Post
2979,Graham,Gibson,graham.gibson@outlook.com,+44306 999 0425,"Studio 2
Emily streets",South Gemmamouth,SY9 9ZT,2021-01-08,Online,Active,Email
2980,Kyle,Barlow,kyle.barlow@gmail.com,+44(0)117 4960985,44 Knight mews,London,E3 7SL,2022-08-29,Online,Active,Email
2981,Leonard,Poole,leonard.poole@yahoo.co.uk,(020)74960716,"Flat 92B
Fisher mission",Lake Brandonchester,B81 4ED,2024-04-05,Legacy,Active,Email
2982,Albert,Bailey,albert.bailey@gmail.com,+44141 4960541,04 Robin circles,Smithtown,M6 4RN,2022-05-13,Online,Active,Post
2983,Jasmine,Taylor,jasmine.taylor@yahoo.co.uk,(0116) 496 0500,"Flat 0
Davies plains",North Lynn,PL30 5BP,2024-06-14,Online,Active,Email
2984,Gillian,Harris,gillian.harris@yahoo.co.uk,(029) 2018 0877,034 Bailey port,Leeds,E89 8DY,2024-10-24,Event,Lapsed,Email
2985,Craig,Francis,craig.francis@hotmail.co.uk,+44(0)1632 960307,93 Geoffrey summit,Manchester,SA5N 7YD,2023-10-22,Online,Active,Email
2986,Maria,Davies,maria.davies@gmail.com,+44151 496 0820,"Flat 5
Keith ports",London,M8 9XG,2024-01-08,Telemarkating,Active,Email
2987,Kieran,Chandler,kieran.chandler@outlook.com,(0151) 4960862,899 Butler road,Port Lydia,CO7 4TS,2024-10-07,Direct Mail,Lapsed,Post
2988,Gillian,Saunders,gillian.saunders@gmail.com,,"Studio 7
Matthews prairie",Newcastle,LD9 9QD,2023-06-22,Telemarkating,Active,Phone
2989,Michelle,Baxter,michelle.baxter@gmail.com,0116 496 0081,"Flat 73O
Smith vista",London,M3A 6WF,2020-04-09,Telemarkating,Active,Phone
2990,Joel,Pearce,joel.pearce@yahoo.co.uk,+44(0)9098790475,3 Beth bridge,Hilaryton,W4C 0PJ,2024-07-18,Online,Active,Phone
2991,Peter,McCarthy,peter.mccarthy@yahoo.co.uk,,"Flat 57C
Elliott keys",East Lesley,B3 5FG,2024-09-23,Online,Lapsed,None
2992,Clifford,Johnson,clifford.johnson@btinternet.com,(028) 9018 0938,4 Green circles,West Richardhaven,SS0W 8ZJ,2020-03-19,Online,Active,Post
2993,Claire,Brown,claire.brown@outlook.com,01514960489,"Studio 1
Justin isle",New Derektown,W7C 4AG,2023-06-17,Event,Active,Email
2994,Joanna,Scott,joanna.scott@outlook.com,+44(0)117 496 0603,"Studio 95
West ports",Manchester,CO1 5FB,2024-11-13,Online,Lapsed,Email
2995,Maureen,Clarke,maureen.clarke@gmail.com,+44(0)1144960801,0 O'Donnell parkways,Petermouth,W0 4ZH,2020-09-18,Direct Mail,Active,Phone
2996,Kathleen,Vaughan,kathleen.vaughan@gmail.com,+44(0)141 4960449,"Studio 36
Duncan road",Bristol,S96 9ZT,2023-08-17,Telemarkating,Active,Email
2997,Jason,Wilkinson,jason.wilkinson@outlook.com,+44151 4960385,"Studio 1
Joyce plaza",London,SO3 6YF,2023-03-06,Direct Mail,Active,Email
2998,Jennifer,Smith,jennifer.smith@hotmail.co.uk,+44(0)1914960270,12 Nicholas ford,Manchester,B0 6RP,2020-12-05,Event,Active,Post
2999,Raymond,Begum,raymond.begum@outlook.com,01414960608,"Flat 39c
Weston ville",London,LL23 1BX,2024-10-12,Direct Mail,Lapsed,Email
3000,Stuart,Williams,stuart.williams@gmail.com,01184960472,"Studio 52c
Rice mission",West Benfort,N76 4SX,2023-09-25,Online,Active,Phone
