donor_id,email_primary,mobile,address_line1,city,postcode,acquisition_date,acquisition_channel,donor_status,communication_preference,email_secondary,landline,address_line2,county,data_source,record_created_date,record_modified_date,full_name
1530,sharon.humphreys@hotmail.co.uk,+44(0)115 496 0507,9 Dylan underpass,Patelborough,B09 2ZF,2023-01-18,Legacy,Active,Email,,(0306) 999 0363,,Fife,CRM,2023-01-18,2023-03-06,Sharon Humphreys
1531,roy.ryan@hotmail.co.uk,+44808 1570144,"Flat 55
O'Brien place",Nottingham,HU9 6RY,2021-12-20,Event,Lapsed,Post,,,,Lancashire,CRM,2021-12-20,2023-03-10,Roy Ryan
1532,chelsea.mason@gmail.com,,3 Roberts expressway,Liverpool,NG4 6BS,2022-08-26,Online,Active,Email,,(0114) 4960094,,,CRM,2022-08-26,2022-11-09,Chelsea Mason
1533,gemma.holden@outlook.com,+44(0)1174960410,"Flat 62
Gardiner haven",South Jacob,OL9 4UX,2024-09-23,Online,Lapsed,Email,,+44289018765,Studio 10,Dorset,CRM,2024-09-23,2025-03-21,Gemma Holden
1534,craig.williams@outlook.com,01632 960650,"Studio 54
Gardiner trail",Newcastle,HU96 9TW,2021-03-20,Direct Mail,Active,Email,,(0141) 496 0066,,Worcestershire,CRM,2021-03-20,2022-11-30,Craig Williams
1535,howard.begum@hotmail.co.uk,(0117) 496 0668,"Studio 37
Jamie falls",Birmingham,W12 1WT,2023-03-10,Online,Active,Phone,howard_761@yahoo.co.uk,(0161) 496 0279,Flat 9,North Lanarkshire,CRM,2023-03-10,2024-02-05,Howard Begum
1536,justin.shepherd@gmail.com,+44(0)151 496 0555,153 Boyle fall,Birmingham,L1J 0HQ,2021-10-02,Direct Mail,Active,Phone,,,Studio 5,Renfrewshire,CRM,2021-10-02,2021-10-16,Justin Shepherd
1537,gerald.fleming@gmail.com,(0116) 496 0489,"Flat 30X
Declan keys",Birmingham,SP35 6SX,2023-11-10,Direct Mail,Active,Email,gerald_156@gmail.com,,,Perth and Kinross,CRM,2023-11-10,2025-05-07,Gerald Fleming
1538,melanie.stevens@gmail.com,(029)2018551,4 Holmes pike,Elliottton,WN54 8ND,2022-12-21,Event,Active,None,,,,West Yorkshire,CRM,2022-12-21,2023-07-27,Melanie Stevens
1539,steven.thomas@hotmail.co.uk,,9 Adrian island,Jamesfurt,NR2W 1HX,2023-03-28,Direct Mail,Active,Post,,(0118) 4960709,,East Sussex,CRM,2023-03-28,2024-01-28,Steven Thomas
1540,michelle.brown@yahoo.co.uk,0117 496 0587,"Studio 97w
Mark plain",South Ellieton,G61 9RX,2023-12-10,Online,Lapsed,Post,michelle_173@gmail.com,,,East Lothian,CRM,2023-12-10,2025-04-29,Michelle Brown
1541,david.harrison@yahoo.co.uk,0191 498 0117,80 Begum knoll,Parkerton,M5J 4BE,2024-06-13,Online,Active,Post,,,,Monmouthshire,CRM,2024-06-13,2025-04-14,David Harrison
1542,lee.mahmood@yahoo.co.uk,+44131 496 0851,5 Linda village,North Susanborough,E55 9NS,2021-07-22,Direct Mail,Lapsed,Email,,,,Glamorgan,CRM,2021-07-22,2021-09-26,Lee Mahmood
1543,louise.wilson@gmail.com,(028) 9018 0297,"Flat 17U
Davidson turnpike",London,L93 6YY,2023-04-07,Event,Active,Email,,+44(0)1632 960 004,Studio 06,Shetland Islands,CRM,2023-04-07,2023-06-18,Louise Wilson
1544,timothy.armstrong@btinternet.com,+44(0)28 9018783,480 Joan terrace,Patriciaborough,N7 7LQ,2023-08-11,Event,Active,Phone,,(0161) 4960383,Flat 3,Fermanagh,CRM,2023-08-11,2024-10-29,Timothy Armstrong
1545,leon.lewis@outlook.com,+441632960131,"Studio 35
Mellor club",Dayview,TS26 7DN,2021-06-07,Direct Mail,Active,Email,,,,South Lanarkshire,CRM,2021-06-07,2023-04-26,Leon Lewis
1546,liam.short@outlook.com,+44117 4960470,"Flat 98
Black row",Guystad,N7 4UQ,2024-07-08,Telemarkating,Lapsed,Post,liam_557@gmail.com,+44(0)909 879 0831,,West Sussex,CRM,2024-07-08,2025-11-18,Liam Short
1547,nathan.turner@hotmail.co.uk,+44(0)909 879 0372,11 Eleanor villages,Bristol,S1 8AB,2024-07-30,Direct Mail,Lapsed,Post,,,,Wiltshire,CRM,2024-07-30,2025-01-07,Nathan Turner
1548,tony.murphy@outlook.com,(0306)9990858,22 Philip station,North Samuel,N69 7SE,2020-10-20,Event,Active,Email,,,Studio 40U,Montgomeryshire,CRM,2020-10-20,2021-02-01,Tony Murphy
1549,sean.robson@hotmail.co.uk,0115 496 0077,059 Ball throughway,Nottingham,N9G 4ZA,2024-03-30,Event,Lapsed,Post,sean_468@yahoo.co.uk,,,Derbyshire,CRM,2024-03-30,2025-10-16,Sean Robson
1550,,+44(0)191 4960836,"Flat 51
Roger green",Leeds,AY27 1HF,2020-12-30,Online,Active,Email,,,Studio 44,Greater Manchester,CRM,2020-12-30,2022-04-21,Terence Bradshaw
1551,hazel.rees@yahoo.co.uk,+441314960524,"Flat 47i
Akhtar ramp",Sandersonside,KT3 6SQ,2022-09-20,Online,Active,Phone,,+44(0)29 2018755,,South Lanarkshire,CRM,2022-09-20,2023-12-27,Hazel Rees
1552,justin.gordon@hotmail.co.uk,+44151 496 0751,"Flat 44
Valerie drives",London,L15 2LL,2023-07-01,Online,Lapsed,Email,,+443069990119,,,CRM,2023-07-01,2023-09-27,Justin Gordon
1553,katie.kirby@btinternet.com,(0191) 496 0636,"Flat 9
Louise street",Bristol,NE8M 2UJ,2022-06-02,Event,Active,Post,,,,Down,CRM,2022-06-02,2023-04-12,Katie Kirby
1554,connor.evans@hotmail.co.uk,(0161) 496 0301,"Flat 20C
Murray forks",Newcastle,DH2N 7SA,2024-09-12,Direct Mail,Lapsed,None,,,Studio 10b,Dorset,CRM,2024-09-12,2025-06-28,Connor Evans
1555,sian.quinn@outlook.com,01154960675,4 Cooke brook,London,SP9P 2PU,2024-03-21,Online,Lapsed,Phone,sian_759@yahoo.co.uk,,,West Berkshire,CRM,2024-03-21,2025-03-07,Sian Quinn
1556,cheryl.turner@gmail.com,0151 4960155,81 Morley via,London,G0F 8WN,2021-07-15,Telemarkating,Active,Email,,,,Argyll and Bute,CRM,2021-07-15,2022-09-16,Cheryl Turner
1557,toby.griffin@btinternet.com,+44(0)1184960240,20 Iain views,New Brianmouth,IV19 7PB,2024-10-10,Telemarkating,Lapsed,Phone,,,,Perth and Kinross,CRM,2024-10-10,2025-04-29,Toby Griffin
1558,rebecca.day@btinternet.com,,"Flat 5
McDonald rapids",Birmingham,E46 9DR,2024-04-15,Online,Active,Email,,,,Fife,CRM,2024-04-15,2024-12-14,Rebecca Day
1559,gary.james@btinternet.com,0121 4960319,"Studio 77m
Lauren plains",Leeds,E4C 8YA,2022-10-29,Online,Active,Post,,,Studio 08y,Surrey,CRM,2022-10-29,2024-02-04,Gary James
1560,marc.higgins@yahoo.co.uk,(0121)4960800,"Flat 73Y
Christine lock",Manchester,CB5W 4HR,2022-05-08,Legacy,Lapsed,Post,,,,Cardiganshire,CRM,2022-05-08,2023-02-17,Marc Higgins
1561,bryan.barker@gmail.com,,"Flat 6
McKenzie court",North Ryanberg,M5S 2NH,2024-06-23,Online,Active,Phone,,,,Essex,CRM,2024-06-23,2025-08-13,Bryan Barker
1562,darren.cross@yahoo.co.uk,+44117 4960497,"Studio 70f
Saunders valley",London,W08 2WX,2024-03-19,Direct Mail,Active,Post,darren_795@yahoo.co.uk,(01632) 960 982,,Aberdeen City,CRM,2024-03-19,2024-09-19,Darren Cross
1563,olivia.woods@outlook.com,+44116 496 0315,85 William rapids,Manchester,RH2A 6DF,2024-08-02,Online,Active,Post,,+44114 496 0137,,Cornwall,CRM,2024-08-02,2025-05-22,Olivia Woods
1564,gillian.brooks@hotmail.co.uk,,"Studio 38
Lucy alley",Lake Stephen,M5U 1UD,2022-06-10,Online,Active,Email,gillian_284@yahoo.co.uk,,,Dorset,CRM,2022-06-10,2023-09-22,Gillian Brooks
1565,matthew.burgess@hotmail.co.uk,,"Flat 89
Patricia groves",South Charleschester,WC9 4SW,2020-10-05,Online,Lapsed,Email,,,,Falkirk,CRM,2020-10-05,2020-11-14,Matthew Burgess
1566,georgina.powell@yahoo.co.uk,(0113)4960646,"Studio 3
Turner expressway",Bristol,BR2 3UQ,2024-06-02,Direct Mail,Lapsed,None,,01144960439,Studio 81s,Armagh,CRM,2024-06-02,2025-01-23,Georgina Powell
1567,lydia.hunter@btinternet.com,,592 Sophie harbor,Sammouth,HU68 0HN,2022-06-11,Online,Active,Post,lydia_621@yahoo.co.uk,,,Fermanagh,CRM,2022-06-11,2023-01-03,Lydia Hunter
1568,heather.thornton,(0131)4960848,"Flat 63o
Parker summit",Nicholasberg,W80 0FG,2022-01-13,Online,Active,Post,,,Flat 17,,CRM,2022-01-13,2022-10-17,Heather Thornton
1569,glen.stevens,+44(0)20 74960335,"Studio 29
Stevenson pines",Newcastle,GY11 8RT,2021-05-31,Event,Active,Post,,01632 960 409,Flat 46l,Armagh,CRM,2021-05-31,2022-10-06,Glen Stevens
1570,rhys.lewis@yahoo.co.uk,+44(0)289018977,"Studio 61
Hope fall",Liverpool,N50 7LH,2021-08-22,Online,Active,Post,,+4429 2018 0919,,Aberdeenshire,CRM,2021-08-22,2022-07-26,Rhys Lewis
1571,catherine.gibbs@hotmail.co.uk,(0306) 9990348,55 Mary neck,Russellborough,W65 4UE,2023-05-18,Online,Active,None,,,,West Sussex,CRM,2023-05-18,2024-01-12,Catherine Gibbs
1572,lynda.murphy,0808 157 0925,449 Martin cliff,London,W8 1SS,2020-11-06,Event,Active,None,,,,Derbyshire,CRM,2020-11-06,2021-05-31,Lynda Murphy
1573,joanne.french@hotmail.co.uk,+44(0)161 4960169,494 Bartlett turnpike,Newcastle,NG2W 8FE,2021-08-17,Online,Active,Email,,+44141 496 0224,,Glasgow City,CRM,2021-08-17,2022-02-14,Joanne French
1574,denise.lee@outlook.com,(028) 9018242,"Studio 8
Colin plaza",Leeds,B0 7TF,2022-10-28,Online,Active,Post,,0118 496 0310,,Cumbria,CRM,2022-10-28,2023-02-09,Denise Lee
1575,tina.scott@yahoo.co.uk,,"Studio 4
Kemp groves",Bristol,W3A 4LD,2020-08-10,Direct Mail,Active,None,tina_792@yahoo.co.uk,+44292018386,,Lancashire,CRM,2020-08-10,2020-10-18,Tina Scott
1576,adrian.little@outlook.com,,"Studio 20
Katie crescent",Cooperburgh,SW16 1TZ,2024-08-20,Event,Lapsed,Email,adrian_360@gmail.com,,Studio 6,Devon,CRM,2024-08-20,2026-04-13,Adrian Little
1577,louise.hughes@outlook.com,+44909 8790285,3 Wright square,London,BA06 3YG,2023-03-14,Direct Mail,Active,Email,louise_890@yahoo.co.uk,0131 496 0246,,Northamptonshire,CRM,2023-03-14,2023-08-13,Louise Hughes
1578,,,6 Joanne road,Manchester,GY1E 4BP,2021-07-25,Telemarkating,Active,Email,,,,West Midlands,CRM,2021-07-25,2022-03-20,Graham Hill
1579,rosie.richardson@gmail.com,(0808)1570987,36 Rita hills,London,RG46 7EH,2021-07-03,Direct Mail,Active,Email,,,Studio 78,,CRM,2021-07-03,2022-04-30,Rosie Richardson
1580,mary.brookes@outlook.com,(0114)4960928,764 Harvey lock,Manchester,E3 3UN,2024-11-20,Event,Lapsed,Post,,+44(0)116 4960634,Flat 2,Armagh,CRM,2024-11-20,2025-09-11,Mary Brookes
1581,harry.ward@gmail.com,,"Studio 81
Laura port",Bristol,G96 2RD,2020-05-27,Direct Mail,Active,Email,harry_332@gmail.com,,Flat 1,Lancashire,CRM,2020-05-27,2021-03-05,Harry Ward
1582,jessica.doyle@outlook.com,(028) 9018 0368,"Studio 42
Smith islands",South Jordan,KY4 5PX,2020-03-03,Online,Lapsed,Post,,,Studio 7,Cheshire,CRM,2020-03-03,2021-03-02,Jessica Doyle
1583,nicole.morley@gmail.com,+44117 4960288,16 Louise curve,Birmingham,N2 2BH,2021-07-20,Direct Mail,Active,Email,,,Studio 6,Buckinghamshire,CRM,2021-07-20,2022-11-06,Nicole Morley
1584,sylvia.rose@outlook.com,+44(0)117 496 0426,"Studio 37S
Dale parks",Lake Anneton,W1U 0YF,2020-10-23,Online,Lapsed,None,,+441632 960575,,Cleveland,CRM,2020-10-23,2021-01-17,Sylvia Rose
1585,samuel.ross@gmail.com,0113 496 0261,"Flat 47M
Luke knolls",London,L06 0FJ,2024-03-29,Legacy,Lapsed,Email,,,Studio 46q,Suffolk,CRM,2024-03-29,2026-01-13,Samuel Ross
1586,geraldine.morgan@hotmail.co.uk,0117 4960355,87 Lynne freeway,Newcastle,B8 1LX,2021-03-10,Direct Mail,Lapsed,Email,,+44(0)161 496 0305,,Renfrewshire,CRM,2021-03-10,2022-03-10,Geraldine Morgan
1587,mary.smith@yahoo.co.uk,+44808 1570933,"Flat 85
Ronald neck",Manchester,L15 7QY,2024-06-16,Online,Lapsed,Email,,,Flat 52c,Pembrokeshire,CRM,2024-06-16,2025-04-25,Mary Smith
1588,glen.moore@btinternet.com,01154960197,446 Bernard crossroad,Lake Jake,LS63 8FK,2021-08-29,Online,Active,Post,,(0306) 9990305,,Warwickshire,CRM,2021-08-29,2021-09-18,Glen Moore
1589,declan.thompson@yahoo.co.uk,0141 4960202,1 John lodge,South Beverleymouth,NP9Y 9EB,2023-10-20,Direct Mail,Active,Email,,,Flat 8,West Lothian,CRM,2023-10-20,2024-11-21,Declan Thompson
1590,tracy.ward@yahoo.co.uk,+441632960790,"Studio 97
Cook center",Manchester,LA0W 8RF,2023-10-10,Event,Active,Phone,,+44(0)3069990729,,Breconshire,CRM,2023-10-10,2025-06-22,Tracy Ward
1591,adam.bray@hotmail.co.uk,0808 157 0702,6 Clarke field,London,B6 5QY,2024-02-12,Event,Lapsed,Email,adam_936@gmail.com,0117 496 0690,Flat 74h,Cleveland,CRM,2024-02-12,2024-02-29,Adam Bray
1592,beverley.wright@yahoo.co.uk,+441514960425,915 Yvonne mountain,London,W2F 7SA,2023-10-27,Direct Mail,Active,Email,,,,Angus,CRM,2023-10-27,2025-08-03,Beverley Wright
1593,sandra.smith@hotmail.co.uk,01514960062,"Flat 4
Sarah corners",Harrisonborough,G9S 8QU,2024-08-01,Online,Lapsed,Phone,,,Studio 60,Scottish Borders,CRM,2024-08-01,2025-08-14,Sandra Smith
1594,ashley.price@gmail.com,,4 Lauren valley,London,AX50 9NN,2023-02-14,Event,Active,Post,,,,Inverclyde,CRM,2023-02-14,2024-10-14,Ashley Price
1595,sally.turner@gmail.com,(0121) 496 0726,90 Mitchell trail,Sheffield,S72 0LW,2024-06-02,Event,Lapsed,Post,,0114 496 0906,,West Berkshire,CRM,2024-06-02,2025-05-07,Sally Turner
1596,patrick.parsons@btinternet.com,0113 496 0502,"Studio 72a
Payne ways",Newcastle,LA2W 2WP,2020-03-11,Direct Mail,Lapsed,Email,patrick_827@gmail.com,,Studio 17m,South Lanarkshire,CRM,2020-03-11,2020-12-23,Patrick Parsons
1597,david.clark,0808 157 0282,"Studio 75
Grace run",Leeds,HR9P 5YP,2024-03-26,Direct Mail,Lapsed,Post,,,Studio 71,Fermanagh,CRM,2024-03-26,2024-11-10,David Clark
1598,nigel.ford,+44131 4960001,976 Eric river,London,ME9V 3TH,2020-12-06,Online,Lapsed,Post,,,,Buckinghamshire,CRM,2020-12-06,2021-08-20,Nigel Ford
1599,barbara.brown@gmail.com,+44909 8790486,379 Yates lakes,Nottingham,L35 6QH,2020-12-22,Online,Active,Email,,+44(0)306 9990546,Studio 05,Caernarvonshire,CRM,2020-12-22,2022-02-06,Barbara Brown
1600,holly.osborne@gmail.com,09098790389,710 Richard trafficway,Nottingham,L5B 9EJ,2024-03-02,Event,Active,Email,,,,Cambridgeshire,CRM,2024-03-02,2025-11-30,Holly Osborne
1601,samantha.edwards@gmail.com,0808 1570805,885 Carr junctions,Mooremouth,E46 7GL,2022-02-01,Online,Active,Post,,,Studio 84u,Fife,CRM,2022-02-01,2023-10-27,Samantha Edwards
1602,harry.davies@gmail.com,0151 496 0725,"Studio 40
Bibi station",McDonaldmouth,AG06 6HZ,2023-08-02,Online,Active,Email,,,Studio 43g,Montgomeryshire,CRM,2023-08-02,2024-02-09,Harry Davies
1603,melissa.gardner@yahoo.co.uk,+44121 496 0882,"Studio 5
Lynch roads",Alexanderview,G36 2DE,2020-05-04,Event,Active,Post,,,,Fife,CRM,2020-05-04,2020-07-18,Melissa Gardner
1604,glenn.green@yahoo.co.uk,(0909)8790667,"Studio 6
Carl fields",London,FK1H 8FU,2022-01-07,Online,Lapsed,Email,,,Flat 07r,Nottinghamshire,CRM,2022-01-07,2023-03-21,Glenn Green
1605,sam.young,0117 496 0541,"Studio 38
Powell crest",London,TA2 8YS,2024-06-09,Online,Active,Post,,+44(0)117 4960772,,Flintshire,CRM,2024-06-09,2024-08-12,Sam Young
1606,ryan.reynolds@gmail.com,+44(0)20 7496 0765,"Flat 21u
Aimee inlet",West Georgeburgh,M7A 8TW,2023-12-28,Direct Mail,Active,Email,,,,Derry and Londonderry,CRM,2023-12-28,2025-05-31,Ryan Reynolds
1607,linda.kirk@btinternet.com,02074960370,9 Ahmed haven,Birmingham,S96 7SQ,2021-10-11,Event,Active,Post,,(028) 9018636,Flat 2,Shropshire,CRM,2021-10-11,2023-07-26,Linda Kirk
1608,scott.o'neill@btinternet.com,(0121) 4960472,"Studio 31
Shirley points",London,NG39 3FL,2023-02-26,Direct Mail,Lapsed,Email,,+44(0)118 4960859,Flat 6,,CRM,2023-02-26,2023-11-28,Scott O'Neill
1609,marie.o'brien@gmail.com,(0118) 496 0315,4 Melanie highway,London,N4 8ZH,2024-09-03,Event,Lapsed,Email,,(0114) 496 0617,,,CRM,2024-09-03,2024-10-24,Marie O'Brien
1610,francis.owen@hotmail.co.uk,(0113) 496 0246,200 Paula landing,Birmingham,IV0M 5XP,2024-04-18,Event,Lapsed,Post,,+44(0)151 4960280,,Kent,CRM,2024-04-18,2024-08-29,Francis Owen
1611,hayley.gray@btinternet.com,(0114)4960318,"Studio 5
Anderson flats",South Derekside,S6 3AN,2024-04-29,Telemarkating,Lapsed,Post,,(0151) 4960794,,,CRM,2024-04-29,2024-08-23,Hayley Gray
1612,sheila.khan@yahoo.co.uk,01174960565,427 Pickering way,Lake Karenstad,DH4Y 6XG,2021-08-27,Online,Active,Phone,,+44(0)29 2018 0216,Studio 71E,Armagh,CRM,2021-08-27,2021-12-12,Sheila Khan
1613,amy.chamberlain@btinternet.com,+44115 496 0963,"Flat 9
Dyer knolls",Jadestad,L6K 2PJ,2021-01-01,Direct Mail,Active,Email,,,,South Ayrshire,CRM,2021-01-01,2022-01-04,Amy Chamberlain
1614,,+44(0)121 4960481,"Flat 7
Kaur causeway",London,S0 0FW,2022-10-29,Event,Active,Phone,,,Flat 19Z,Aberdeenshire,CRM,2022-10-29,2023-11-13,Lindsey Bevan
1615,,(0117)4960746,96 Sandra stravenue,Leeds,E4S 1UN,2021-11-10,Online,Active,Email,,,,,CRM,2021-11-10,2023-07-13,Lynda Macdonald
1616,annette.butler@gmail.com,+44(0)1134960610,37 Bethan trail,Leeds,HA9 9FE,2024-02-09,Event,Active,Email,,01414960566,,Falkirk,CRM,2024-02-09,2025-08-01,Annette Butler
1617,jeffrey.brown@btinternet.com,+44(0)1314960191,512 John ford,Bristol,RM9 8TZ,2024-09-30,Telemarkating,Lapsed,Phone,,,,,CRM,2024-09-30,2025-10-15,Jeffrey Brown
1618,ashleigh.watkins@outlook.com,+441154960617,87 Angela hills,North Callumtown,W18 2WT,2024-10-31,Online,Lapsed,Post,ashleigh_769@yahoo.co.uk,(0161) 496 0825,,Surrey,CRM,2024-10-31,2025-04-16,Ashleigh Watkins
1619,georgia.lane@gmail.com,(0131) 496 0755,"Studio 12
Richardson island",London,DN0B 0AQ,2023-07-12,Telemarkating,Active,Post,,0121 4960925,,,CRM,2023-07-12,2024-07-07,Georgia Lane
1620,joanne.carr@gmail.com,+44(0)115 4960734,"Flat 62q
Bryant trafficway",London,L3 4TE,2024-03-25,Event,Lapsed,Email,joanne_100@yahoo.co.uk,0292018402,,Derbyshire,CRM,2024-03-25,2025-06-21,Joanne Carr
1621,jeremy.roberts@yahoo.co.uk,,"Flat 72d
Bird trace",South Mandy,LE5 3FR,2023-03-30,Legacy,Active,Phone,,,,East Lothian,CRM,2023-03-30,2024-03-20,Jeremy Roberts
1622,brian.gray@gmail.com,+44(0)151 4960445,39 Stanley canyon,London,DA0 9YG,2020-03-11,Online,Lapsed,Email,,,Studio 1,Highland,CRM,2020-03-11,2021-02-22,Brian Gray
1623,oliver.payne,+44(0)115 496 0967,"Studio 8
Burton coves",Joeville,CM2 7PX,2024-11-17,Telemarkating,Lapsed,Email,,(0114) 4960894,,North Ayrshire,CRM,2024-11-17,2025-03-02,Oliver Payne
1624,adam.brown@hotmail.co.uk,+44(0)1314960445,366 Elaine creek,London,E20 7SP,2023-03-23,Telemarkating,Lapsed,Post,adam_137@gmail.com,+44(0)909 8790902,,Cleveland,CRM,2023-03-23,2024-11-28,Adam Brown
1625,denis.farmer@hotmail.co.uk,,"Studio 53
Gill vista",Abbieview,L78 9FY,2023-07-05,Direct Mail,Active,Post,,0117 4960807,Flat 60I,Nottinghamshire,CRM,2023-07-05,2024-08-03,Denis Farmer
1626,kathryn.kirby@outlook.com,01632 960 101,342 Nicola skyway,Manchester,LE6P 0GX,2022-05-10,Direct Mail,Lapsed,Post,kathryn_625@gmail.com,,,Wiltshire,CRM,2022-05-10,2023-08-07,Kathryn Kirby
1627,hugh.roberts@hotmail.co.uk,+44(0)1914960125,"Flat 6
Lane union",Huntertown,M8 0TZ,2024-05-01,Event,Active,Post,,+44(0)1632 960305,Flat 12H,West Berkshire,CRM,2024-05-01,2024-09-04,Hugh Roberts
1628,victor.smith@outlook.com,,"Flat 39
Hopkins lights",Birmingham,SL56 9BL,2021-04-25,Direct Mail,Active,Email,,0131 4960525,,Wiltshire,CRM,2021-04-25,2021-04-25,Victor Smith
1629,lucy.turner@gmail.com,+44(0)29 2018 0949,"Studio 13
Stokes center",Birmingham,B11 4XL,2021-07-07,Event,Active,None,lucy_628@yahoo.co.uk,0118 496 0525,,Cleveland,CRM,2021-07-07,2021-10-09,Lucy Turner
1630,aaron.perkins@gmail.com,+44117 496 0959,06 Lynn turnpike,West Robert,HR9H 7XE,2020-02-08,Direct Mail,Active,Phone,,,,Surrey,CRM,2020-02-08,2020-12-16,Aaron Perkins
1631,marilyn.barnes@yahoo.co.uk,(0113)4960447,0 Matthew flats,London,HU90 9YP,2021-06-30,Direct Mail,Active,Post,,029 2018 0364,,,CRM,2021-06-30,2022-06-09,Marilyn Barnes
1632,jade.hargreaves@btinternet.com,,0 Katie shoals,Liverpool,L3 2ST,2023-02-25,Online,Active,Email,,,,Hertfordshire,CRM,2023-02-25,2023-11-23,Jade Hargreaves
1633,matthew.bird@yahoo.co.uk,+449098790470,"Flat 69T
Antony mount",London,N6 1YF,2024-04-25,Direct Mail,Lapsed,Email,,+441214960066,Studio 37,Dorset,CRM,2024-04-25,2024-07-17,Matthew Bird
1634,naomi.morgan@outlook.com,,"Flat 79
Sandra spur",Sheffield,CM16 7GZ,2024-03-01,Online,Lapsed,Post,,,,Dorset,CRM,2024-03-01,2026-01-05,Naomi Morgan
1635,timothy.harrison@btinternet.com,+44(0)151 4960611,2 Tony square,West Carolinemouth,ZE11 6PP,2021-01-30,Legacy,Active,Email,,,Flat 9,Falkirk,CRM,2021-01-30,2022-06-30,Timothy Harrison
1636,victor.holmes@gmail.com,,03 Tracey fields,Paulineberg,DG72 7SB,2022-07-25,Online,Lapsed,Email,,,,East Dunbartonshire,CRM,2022-07-25,2023-11-29,Victor Holmes
1637,amelia.pearson@hotmail.co.uk,0115 496 0454,"Studio 92
Coles road",New Kerryhaven,G2S 3GT,2024-01-10,Legacy,Active,Email,amelia_144@yahoo.co.uk,(0909) 879 0871,Studio 76J,East Dunbartonshire,CRM,2024-01-10,2025-04-21,Amelia Pearson
1638,judith.jones,0121 496 0874,"Flat 9
Eileen village",London,TQ33 4VF,2022-11-09,Event,Lapsed,Phone,,+44191 496 0696,,Wiltshire,CRM,2022-11-09,2023-04-02,Judith Jones
1639,elizabeth.lees,+44(0)20 7496 0685,"Flat 29B
Roberts park",London,W69 9JH,2023-09-24,Direct Mail,Lapsed,Email,,,Studio 11,West Midlands,CRM,2023-09-24,2024-07-08,Elizabeth Lees
1640,charlie.davies@yahoo.co.uk,,242 Callum landing,South Danielstad,E3 6JL,2023-10-03,Online,Deceased,Post,charlie_418@gmail.com,,,North Yorkshire,CRM,2023-10-03,2025-07-01,Charlie Davies
1641,lee.fuller@hotmail.co.uk,+4420 7496 0650,"Studio 5
Gordon corner",Sheffield,TN35 4WQ,2022-06-28,Event,Active,Email,lee_901@yahoo.co.uk,(029) 2018332,Flat 9,Breconshire,CRM,2022-06-28,2022-08-28,Lee Fuller
1642,amelia.jones@hotmail.co.uk,+44115 496 0486,"Flat 35
Derek junction",Birmingham,S8J 6RQ,2023-05-22,Direct Mail,Active,Post,,,Studio 1,East Renfrewshire,CRM,2023-05-22,2024-11-11,Amelia Jones
1643,simon.simmons@hotmail.co.uk,+44(0)1632960883,"Studio 25d
Jenkins islands",London,E2 0QU,2020-11-27,Direct Mail,Active,Post,simon_420@gmail.com,+44(0)28 9018 0672,Flat 8,Falkirk,CRM,2020-11-27,2020-12-28,Simon Simmons
1644,julian.bailey@yahoo.co.uk,+44191 4960426,5 Henry trail,Parkerton,B4 2RP,2023-06-26,Event,Active,Post,,01632 960702,,Midlothian,CRM,2023-06-26,2024-09-30,Julian Bailey
1645,,+44(0)1174960840,"Studio 06t
Lindsey loaf",North Rosie,WD95 8QR,2024-12-09,Online,Lapsed,Phone,harry_482@yahoo.co.uk,,Flat 3,Caernarvonshire,CRM,2024-12-09,2025-10-22,Harry Chambers
1646,douglas.brown@btinternet.com,0118 4960270,"Flat 20
Pauline canyon",Bristol,L7A 6ZH,2023-09-21,Online,Lapsed,Email,,,,Caernarvonshire,CRM,2023-09-21,2024-06-06,Douglas Brown
1647,pauline.mahmood@btinternet.com,01314960332,"Flat 12
Jones road",Liverpool,LU2 5EH,2022-05-19,Event,Lapsed,Post,pauline_893@yahoo.co.uk,,Studio 97,Merionethshire,CRM,2022-05-19,2022-10-18,Pauline Mahmood
1648,beth.green@hotmail.co.uk,(0808) 157 0887,"Flat 34P
Holt ports",London,L45 8LD,2024-02-05,Direct Mail,Active,Email,,,,,CRM,2024-02-05,2025-06-21,Beth Green
1649,gail.ali@yahoo.co.uk,,822 Williams cove,Nichollsside,W03 9XJ,2021-05-23,Online,Lapsed,Email,,+44(0)808 1570865,Flat 92q,Essex,CRM,2021-05-23,2021-08-22,Gail Ali
1650,malcolm.kent@outlook.com,+441134960280,27 McKenzie ranch,London,WC3 1PY,2020-06-12,Online,Active,Post,,,Flat 9,Fermanagh,CRM,2020-06-12,2021-08-26,Malcolm Kent
1651,gail.o'brien@btinternet.com,+44(0)1144960227,2 Parker ford,Edwardsfurt,OL5 4GH,2024-12-06,Legacy,Lapsed,Phone,,+44(0)1314960256,,Armagh,CRM,2024-12-06,2026-02-10,Gail O'Brien
1652,francis.jones@outlook.com,(0121) 496 0907,"Studio 15
Gordon mission",Sheffield,N5T 7WU,2023-08-13,Direct Mail,Active,Post,francis_804@yahoo.co.uk,,Studio 2,Falkirk,CRM,2023-08-13,2023-10-14,Francis Jones
